ts|deviceid|sensorid|message
2014-01-06|10042|10|21.336576055933
2014-01-01|10050|10|19.537114905252
2014-01-04|10033|7|14.737468365447
2014-01-01|10002|3|19.212506340687
2014-01-04|10006|6|15.262952971238
2014-01-04|10048|7|16.106974517297
2014-01-02|10017|3|16.271917216264
2014-01-06|10040|3|17.757142172205
2014-01-02|10018|1|22.646264503686
2014-01-03|10013|9|19.574435858735
2014-01-05|10032|5|14.23462081788
2014-01-05|10020|1|17.065053467026
2014-01-05|10039|3|18.804560913988
2014-01-03|10041|3|16.796941859978
2014-01-05|10000|1|18.746431378209
2014-01-02|10031|6|15.87621567871
2014-01-06|10031|3|17.798494883326
2014-01-01|10020|6|11.516638591407
2014-01-05|10037|3|11.267743527144
2014-01-06|10046|2|16.699624894899
2014-01-01|10007|8|16.352398409111
2014-01-04|10029|3|16.426908856362
2014-01-05|10000|8|18.137508137113
2014-01-02|10028|3|19.075733502587
2014-01-01|10034|1|16.172857196187
2014-01-02|10005|6|14.115332980287
2014-01-04|10004|8|15.184998332009
2014-01-03|10032|5|14.97230179687
2014-01-05|10049|8|11.54290418694
2014-01-04|10026|4|19.346829774247
2014-01-01|10012|3|18.423887437854
2014-01-02|10040|2|16.557935333131
2014-01-02|10011|4|10.469218990965
2014-01-05|10018|2|15.429440011282
2014-01-04|10023|1|15.761380223357
2014-01-06|10015|10|15.427359652211
2014-01-06|10044|1|11.504740281724
2014-01-05|10032|6|19.046320764938
2014-01-05|10012|2|23.821661748704
2014-01-06|10007|3|13.352417046989
2014-01-03|10044|6|15.445144125064
2014-01-03|10036|10|15.282851404174
2014-01-01|10023|8|16.102458346975
2014-01-05|10006|4|18.178138135432
2014-01-03|10003|10|13.015211709071
2014-01-06|10006|8|16.788605524374
2014-01-06|10014|7|17.566241344778
2014-01-06|10019|2|19.889742893832
2014-01-04|10006|8|18.935330505983
2014-01-01|10046|1|18.87539752245
2014-01-01|10027|10|16.77026895949
2014-01-02|10044|10|15.378488132309
2014-01-03|10010|3|11.864791645067
2014-01-03|10025|7|16.988169078414
2014-01-05|10039|6|16.278725242974
2014-01-02|10043|7|16.728255381528
2014-01-01|10034|2|13.485768201307
2014-01-01|10018|10|15.121821194832
2014-01-02|10030|8|15.240034511202
2014-01-04|10032|3|17.866776918725
2014-01-04|10030|5|18.27131094695
2014-01-01|10004|6|14.43367515886
2014-01-02|10015|6|16.197168135036
2014-01-01|10020|5|11.226087260733
2014-01-05|10006|1|13.55785706453
2014-01-01|10026|4|14.653310752837
2014-01-01|10029|5|16.934330545639
2014-01-06|10023|6|15.802990286697
2014-01-03|10032|4|19.428164350875
2014-01-04|10000|1|15.72049944377
2014-01-01|10016|10|17.283523954652
2014-01-06|10036|1|14.729651615162
2014-01-03|10034|7|13.365893003807
2014-01-06|10016|4|17.246661493876
2014-01-04|10031|4|19.770581841185
2014-01-03|10012|9|17.955313407134
2014-01-03|10012|1|18.788374646748
2014-01-03|10049|1|10.135048659565
2014-01-04|10003|9|15.859936530566
2014-01-03|10050|3|17.261532551967
2014-01-02|10005|9|14.55321009673
2014-01-05|10038|10|24.634116177525
2014-01-01|10043|1|19.118676522289
2014-01-06|10034|8|15.154184497338
2014-01-01|10019|6|19.798442652157
2014-01-04|10048|7|17.651340016322
2014-01-03|10008|7|21.129821442202
2014-01-04|10016|3|20.500648294695
2014-01-05|10004|3|21.011131066969
2014-01-06|10029|7|13.246097665922
2014-01-04|10043|10|19.456060443246
2014-01-02|10046|1|21.408349017542
2014-01-01|10001|6|15.789676488315
2014-01-04|10032|8|18.617637850566
2014-01-06|10006|9|16.939565589502
2014-01-04|10017|5|18.929207318353
2014-01-03|10027|9|20.026873895286
2014-01-04|10038|5|14.29697070067
2014-01-04|10043|10|13.573678509043
2014-01-06|10039|8|17.391838309668
2014-01-04|10003|3|16.030891632823
2014-01-02|10038|2|17.117897083535
2014-01-05|10017|5|16.806028184038
2014-01-01|10007|8|16.493936577651
2014-01-05|10028|8|15.848655337267
2014-01-03|10025|3|12.607280084343
2014-01-03|10024|9|17.160303188613
2014-01-02|10048|3|17.899880856421
2014-01-05|10012|3|15.375851681821
2014-01-06|10049|10|14.258398204093
2014-01-02|10007|6|13.779443043705
2014-01-05|10003|10|18.561183565963
2014-01-06|10026|5|18.392956664896
2014-01-03|10007|4|15.178870318213
2014-01-04|10049|2|15.967518840028
2014-01-06|10037|5|17.433016855346
2014-01-06|10001|7|15.233522184969
2014-01-03|10023|7|18.919914502776
2014-01-04|10030|8|18.857690414462
2014-01-05|10001|10|27.151530169054
2014-01-05|10004|10|14.200839508005
2014-01-03|10031|6|18.235824008213
2014-01-02|10018|9|15.592543989884
2014-01-03|10028|3|16.813855648246
2014-01-05|10048|3|16.539597315533
2014-01-01|10032|7|15.274666238492
2014-01-06|10024|7|12.684425807808
2014-01-06|10045|9|15.82514792035
2014-01-02|10017|8|21.149417871106
2014-01-06|10000|1|16.477883823966
2014-01-01|10026|1|19.531876632255
2014-01-04|10031|4|23.206096540121
2014-01-01|10027|4|16.523360355818
2014-01-05|10039|5|18.711798862585
2014-01-05|10031|6|16.724118740188
2014-01-03|10025|6|14.877984017885
2014-01-04|10032|6|18.456770596224
2014-01-05|10012|6|18.121037732934
2014-01-06|10039|7|16.553278397631
2014-01-05|10003|1|17.826273189281
2014-01-06|10018|10|17.782178893622
2014-01-06|10033|10|14.558042292679
2014-01-06|10048|8|13.829149018182
2014-01-05|10031|4|18.221981891135
2014-01-02|10025|5|14.215117606134
2014-01-01|10008|5|18.222858518171
2014-01-02|10043|6|19.497336832231
2014-01-02|10039|4|17.731126744856
2014-01-04|10017|6|17.216994411097
2014-01-03|10005|4|14.505812451992
2014-01-05|10046|7|15.987664504942
2014-01-03|10043|6|18.436230405486
2014-01-04|10026|2|19.323995210475
2014-01-04|10019|9|14.683170937735
2014-01-04|10005|6|15.028055613585
2014-01-06|10011|10|19.339794968659
2014-01-05|10035|2|19.36046921898
2014-01-01|10015|5|17.083846663127
2014-01-01|10042|6|13.778401672467
2014-01-04|10043|7|19.879071196862
2014-01-03|10010|1|17.690795982792
2014-01-06|10040|5|12.557466070538
2014-01-03|10014|2|15.590683632653
2014-01-01|10017|3|21.917029213798
2014-01-02|10032|6|15.814588298177
2014-01-01|10011|7|22.226196751131
2014-01-06|10046|8|16.384662849019
2014-01-02|10004|10|12.060991392579
2014-01-02|10013|5|17.095807539385
2014-01-02|10023|1|19.626554529961
2014-01-02|10020|6|11.05211773932
2014-01-02|10049|3|16.660761532446
2014-01-01|10046|5|17.583655795531
2014-01-03|10008|1|18.603644401739
2014-01-02|10019|1|16.291811083218
2014-01-05|10023|10|18.716196574727
2014-01-01|10038|7|15.505868799322
2014-01-03|10023|10|18.880957738153
2014-01-06|10049|9|13.981401781161
2014-01-05|10007|10|12.228955512754
2014-01-05|10003|5|17.218727467058
2014-01-02|10023|4|15.272168722482
2014-01-03|10031|3|11.471488228714
2014-01-02|10023|3|16.770276253828
2014-01-03|10032|1|17.165290223564
2014-01-06|10018|4|21.251475501764
2014-01-01|10020|6|18.058014254977
2014-01-06|10008|6|17.657212664126
2014-01-05|10036|10|19.231045194873
2014-01-03|10001|7|19.28745040658
2014-01-04|10032|8|15.270200795217
2014-01-04|10025|5|19.418597070257
2014-01-03|10040|7|15.82562214392
2014-01-03|10022|9|17.266333406777
2014-01-05|10007|7|16.467025390494
2014-01-02|10033|1|17.520428878289
2014-01-04|10036|1|14.492223765309
2014-01-05|10002|4|17.694878090868
2014-01-02|10028|1|15.172180244382
2014-01-04|10047|3|16.270834892025
2014-01-01|10006|8|13.819771769591
2014-01-04|10024|7|17.493940435366
2014-01-05|10042|5|14.521118024662
2014-01-04|10020|1|16.451727984382
2014-01-06|10036|9|18.564696139532
2014-01-02|10048|3|18.634870989714
2014-01-02|10015|10|19.177716748346
2014-01-03|10004|1|15.260412311441
2014-01-02|10036|4|20.372819459532
2014-01-05|10041|9|17.433319369126
2014-01-03|10010|7|17.708289119151
2014-01-03|10017|4|14.956582061073
2014-01-02|10016|4|14.396679384246
2014-01-01|10026|6|15.594327009168
2014-01-02|10040|2|14.212521274692
2014-01-02|10043|8|19.44255592176
2014-01-03|10041|9|19.215060535918
2014-01-04|10042|2|15.304048530752
2014-01-02|10004|9|18.413326402494
2014-01-01|10028|8|13.816774839741
2014-01-02|10017|1|22.897687389041
2014-01-02|10015|1|16.187754338089
2014-01-01|10039|1|15.277186296071
2014-01-06|10048|7|20.042701029041
2014-01-05|10018|8|17.868643731147
2014-01-05|10027|1|19.63680992668
2014-01-02|10049|4|15.798586390571
2014-01-06|10000|4|15.411333092499
2014-01-02|10027|4|16.629942227396
2014-01-03|10036|2|15.965321547623
2014-01-06|10047|5|15.963844473707
2014-01-04|10047|3|17.689339339809
2014-01-06|10005|2|15.354545377444
2014-01-04|10050|5|16.05241986361
2014-01-05|10031|3|20.714519769878
2014-01-01|10020|4|20.210573082001
2014-01-06|10005|7|13.541868756108
2014-01-02|10014|2|16.283112162279
2014-01-04|10042|5|15.500264054444
2014-01-02|10034|5|17.335195508123
2014-01-05|10031|7|19.328737158263
2014-01-02|10022|10|19.627932752443
2014-01-03|10001|8|16.61141351626
2014-01-06|10013|5|17.736639298988
2014-01-05|10002|2|16.865124197335
2014-01-03|10030|6|19.280251383675
2014-01-01|10038|3|17.125024472894
2014-01-04|10023|9|22.207152651626
2014-01-04|10027|6|14.884932535468
2014-01-02|10004|5|18.542069270353
2014-01-06|10046|8|15.308245278222
2014-01-03|10045|6|18.80949055734
2014-01-06|10047|8|17.78532917335
2014-01-02|10026|7|21.031141362837
2014-01-06|10028|10|18.900005759443
2014-01-05|10028|9|16.028998358302
2014-01-03|10022|1|14.027757454389
2014-01-04|10009|4|21.379777266112
2014-01-04|10016|2|17.639951051575
2014-01-06|10005|5|12.518760733479
2014-01-06|10040|9|12.303867438789
2014-01-05|10020|2|10.920731719772
2014-01-05|10037|2|17.145099260855
2014-01-06|10001|1|21.284389810498
2014-01-02|10037|1|18.185581137213
2014-01-06|10002|8|14.449793025473
2014-01-06|10019|1|15.723506206431
2014-01-03|10030|9|19.321366669658
2014-01-01|10000|6|14.824409904812
2014-01-02|10023|8|17.170668132978
2014-01-02|10022|2|13.731177590528
2014-01-01|10035|2|17.206780951197
2014-01-02|10003|7|16.713714649395
2014-01-03|10001|4|17.733944001274
2014-01-02|10045|5|13.459017142255
2014-01-05|10038|3|14.917803850194
2014-01-04|10001|5|16.082669952206
2014-01-04|10037|2|11.051084506156
2014-01-06|10014|9|17.799197238955
2014-01-06|10038|10|16.849461071006
2014-01-04|10037|4|21.085378713876
2014-01-05|10041|6|24.478952330413
2014-01-06|10048|5|20.797064838162
2014-01-03|10014|6|18.533002123306
2014-01-06|10026|1|18.235962755156
2014-01-02|10041|3|12.906418418302
2014-01-02|10029|5|19.037656059366
2014-01-03|10040|4|15.812777633484
2014-01-02|10047|4|16.016476089602
2014-01-03|10040|3|19.050749983445
2014-01-04|10050|2|21.78920332241
2014-01-06|10036|6|12.229887392363
2014-01-06|10014|8|15.812453953596
2014-01-03|10028|10|19.841996207315
2014-01-06|10007|1|17.206857575876
2014-01-05|10000|6|13.270262420547
2014-01-03|10031|1|16.276142760169
2014-01-02|10048|6|17.981858943144
2014-01-01|10019|7|15.336597476595
2014-01-06|10005|3|23.637269086225
2014-01-05|10014|3|17.544032991917
2014-01-01|10045|3|19.434125337838
2014-01-04|10037|5|16.774235866466
2014-01-01|10033|1|18.676862896983
2014-01-06|10024|6|17.322312449718
2014-01-05|10015|4|16.453370511429
2014-01-03|10050|10|19.229445215607
2014-01-06|10035|7|18.822133425932
2014-01-06|10039|6|17.954872809878
2014-01-04|10045|7|12.482760412699
2014-01-04|10037|8|15.547563790888
2014-01-03|10031|5|18.220871527121
2014-01-06|10031|7|21.403871988507
2014-01-06|10008|7|15.034694409422
2014-01-03|10036|4|12.432902021198
2014-01-04|10019|5|18.962324217181
2014-01-04|10009|9|15.162380616365
2014-01-01|10001|1|15.908894169884
2014-01-03|10001|7|19.502561416814
2014-01-02|10050|10|20.273307217691
2014-01-03|10026|1|14.010761307935
2014-01-06|10006|7|17.935469196559
2014-01-05|10021|9|19.676359897993
2014-01-05|10011|4|21.104284809045
2014-01-04|10015|5|16.891075269371
2014-01-04|10048|2|21.432602020962
2014-01-05|10038|6|14.569670309325
2014-01-01|10018|2|19.521879801648
2014-01-02|10047|8|15.049007745081
2014-01-01|10003|1|16.36745488116
2014-01-05|10016|3|18.760253101263
2014-01-01|10046|8|17.784246728109
2014-01-05|10018|9|20.692517106664
2014-01-05|10009|4|18.034720748587
2014-01-06|10007|4|18.85656220008
2014-01-03|10049|4|16.80617417174
2014-01-01|10037|7|16.295283739969
2014-01-05|10004|4|14.645700438408
2014-01-03|10004|5|16.947904321085
2014-01-06|10028|4|19.533537769883
2014-01-06|10041|4|18.770225650616
2014-01-01|10021|8|17.376373270211
2014-01-05|10016|10|13.071765247411
2014-01-05|10018|4|15.139279554183
2014-01-01|10001|8|20.618102421142
2014-01-02|10007|4|17.465102333616
2014-01-03|10013|7|19.727004509882
2014-01-06|10048|7|19.148896186891
2014-01-02|10042|9|19.509090254903
2014-01-01|10001|10|16.517805590201
2014-01-04|10005|7|18.302556349681
2014-01-04|10021|9|15.075899260415
2014-01-04|10030|2|17.446152589715
2014-01-06|10034|7|12.064827350744
2014-01-05|10018|3|16.304003417183
2014-01-02|10040|2|16.540694660127
2014-01-04|10003|9|18.001784100836
2014-01-05|10015|9|18.411401496632
2014-01-03|10008|10|14.440605975335
2014-01-04|10031|3|15.75313726668
2014-01-04|10009|4|21.627920735185
2014-01-03|10006|1|15.944522505344
2014-01-02|10024|8|19.092618926989
2014-01-06|10023|4|19.085007258122
2014-01-05|10038|10|16.206115535811
2014-01-05|10037|1|16.938893428671
2014-01-03|10034|7|20.058333151984
2014-01-02|10031|4|19.659539988947
2014-01-06|10046|9|13.278998659223
2014-01-04|10034|8|15.087396680766
2014-01-03|10038|7|17.250372089237
2014-01-02|10028|8|14.054307792413
2014-01-04|10042|8|16.352473049258
2014-01-02|10050|9|15.29591993934
2014-01-02|10014|3|15.728365899716
2014-01-02|10014|1|12.920925293307
2014-01-06|10025|3|20.876551076387
2014-01-02|10014|1|16.163761383035
2014-01-03|10016|5|16.343946360693
2014-01-06|10032|1|17.517871570056
2014-01-02|10043|7|16.287226398022
2014-01-03|10001|6|10.960522670537
2014-01-03|10036|5|17.073920148227
2014-01-06|10043|5|14.871318759055
2014-01-05|10028|5|14.19480040295
2014-01-05|10017|10|13.398893054875
2014-01-06|10039|2|17.482474099654
2014-01-04|10043|7|14.071399381055
2014-01-05|10010|3|19.238514951951
2014-01-05|10015|8|14.692980882616
2014-01-05|10019|10|13.960601524014
2014-01-06|10001|6|19.274662904296
2014-01-05|10030|8|15.603432304084
2014-01-05|10005|4|20.012109237571
2014-01-06|10023|5|17.06506084157
2014-01-03|10011|1|15.452461579995
2014-01-06|10043|8|19.09138803989
2014-01-03|10013|4|16.661229033487
2014-01-01|10001|8|10.16837362419
2014-01-05|10030|8|15.692624949733
2014-01-03|10001|3|16.44058649727
2014-01-01|10020|2|17.36036755822
2014-01-02|10028|10|15.558535303142
2014-01-02|10013|10|20.530517272229
2014-01-06|10026|9|18.707052889729
2014-01-06|10035|9|15.030435897321
2014-01-05|10003|6|18.821174384973
2014-01-01|10034|8|14.896784658731
2014-01-05|10016|1|15.026805509638
2014-01-01|10015|8|16.673564234333
2014-01-03|10039|7|14.273842395337
2014-01-02|10030|9|17.041111577582
2014-01-06|10033|1|16.182490005942
2014-01-04|10045|9|13.450809748526
2014-01-01|10028|3|19.859108057688
2014-01-02|10016|7|13.882522431407
2014-01-02|10046|8|17.057447813982
2014-01-04|10021|10|16.00591741951
2014-01-03|10003|3|15.693843610293
2014-01-05|10020|4|15.3940778646
2014-01-01|10039|10|17.1558728752
2014-01-02|10005|10|13.359550414616
2014-01-06|10007|8|15.454920668213
2014-01-01|10015|4|17.214390189513
2014-01-02|10011|8|18.390309342437
2014-01-05|10047|6|15.037992150107
2014-01-01|10038|9|12.886790742246
2014-01-06|10034|10|15.609254276089
2014-01-01|10015|9|17.621907522836
2014-01-03|10041|10|16.380492936439
2014-01-06|10018|2|14.486524921495
2014-01-06|10003|3|20.162882984704
2014-01-01|10023|8|13.175904982531
2014-01-05|10012|5|14.544327191243
2014-01-01|10008|4|19.12955621249
2014-01-06|10002|8|17.65084008968
2014-01-04|10019|6|17.722433633656
2014-01-03|10038|3|17.024816408731
2014-01-03|10023|5|20.201164700487
2014-01-02|10045|5|17.583435019545
2014-01-05|10004|5|16.916679630543
2014-01-04|10041|3|13.526675325829
2014-01-02|10012|2|11.622578868093
2014-01-01|10050|1|13.561326072157
2014-01-04|10026|3|19.632214093387
2014-01-04|10027|5|16.184602618485
2014-01-02|10033|9|17.514373417593
2014-01-01|10018|5|17.789468096308
2014-01-02|10012|8|14.020047864253
2014-01-04|10039|9|17.259197723149
2014-01-02|10028|3|16.688248835252
2014-01-04|10025|2|19.840876760902
2014-01-04|10039|10|21.921579581018
2014-01-04|10034|6|19.665345143866
2014-01-03|10038|2|19.765684948367
2014-01-04|10026|10|17.685942961734
2014-01-03|10032|8|16.068462551201
2014-01-02|10024|10|15.750576728531
2014-01-04|10041|9|18.058204627283
2014-01-05|10018|1|17.094574380433
2014-01-05|10045|6|20.333977971344
2014-01-02|10018|10|15.220785454366
2014-01-02|10033|2|19.423415856689
2014-01-03|10013|2|15.602401526657
2014-01-02|10035|8|17.008228121946
2014-01-04|10004|6|16.280183434799
2014-01-02|10024|6|16.062829744321
2014-01-02|10034|2|22.283544688799
2014-01-05|10015|8|16.936981165629
2014-01-03|10007|8|17.391378794191
2014-01-02|10047|8|17.511567990013
2014-01-03|10030|7|18.932136466465
2014-01-01|10042|7|13.794815308758
2014-01-02|10006|6|19.203150506436
2014-01-02|10037|4|17.327954390766
2014-01-04|10033|1|18.641705206531
2014-01-06|10045|7|19.08775019747
2014-01-02|10025|10|20.586986862838
2014-01-05|10044|1|21.264008964868
2014-01-01|10032|5|16.161916214843
2014-01-03|10038|8|16.12673707484
2014-01-02|10032|2|19.99300107289
2014-01-06|10032|10|14.085731152768
2014-01-06|10033|2|15.770439072477
2014-01-05|10025|10|16.627144868836
2014-01-06|10036|4|17.120569340563
2014-01-03|10032|7|15.119836966756
2014-01-06|10046|4|18.93798320193
2014-01-04|10003|8|19.810311412622
2014-01-01|10004|4|17.874686327257
2014-01-01|10022|10|18.314672978831
2014-01-04|10009|1|20.84538117859
2014-01-05|10010|6|13.458223846639
2014-01-03|10032|8|20.139549581845
2014-01-03|10025|4|19.284281856065
2014-01-03|10023|2|17.685646680634
2014-01-02|10001|1|18.976390185831
2014-01-06|10003|4|16.911552441686
2014-01-06|10016|4|17.085300609203
2014-01-01|10018|1|13.926484663256
2014-01-02|10040|7|16.18115494358
2014-01-03|10041|3|16.259222659787
2014-01-06|10026|7|15.649995236251
2014-01-05|10003|3|15.268521520306
2014-01-06|10008|2|15.574645803955
2014-01-01|10032|6|22.201091321453
2014-01-02|10021|8|20.458607171287
2014-01-01|10025|6|15.645105048731
2014-01-03|10023|7|16.63661585158
2014-01-06|10039|5|22.46317274129
2014-01-06|10012|1|20.200415620715
2014-01-04|10004|7|15.974161839636
2014-01-01|10030|4|16.301686934977
2014-01-05|10037|5|12.32790832822
2014-01-04|10008|10|18.111598793015
2014-01-03|10007|1|19.519295639087
2014-01-02|10017|7|17.220232739112
2014-01-04|10039|2|22.118619105924
2014-01-04|10026|1|17.153369517716
2014-01-03|10012|9|19.420542743775
2014-01-02|10042|3|17.443780916174
2014-01-05|10019|5|20.855698378423
2014-01-02|10018|1|16.727800999143
2014-01-03|10014|4|15.890344814141
2014-01-04|10020|3|19.443571963346
2014-01-01|10034|8|15.659930057241
2014-01-05|10042|1|20.795220093143
2014-01-03|10017|1|18.366818185104
2014-01-05|10044|10|20.54140581691
2014-01-05|10027|1|19.128199067303
2014-01-03|10030|9|16.720335662106
2014-01-06|10046|4|19.132915818018
2014-01-04|10020|10|14.495411570532
2014-01-03|10002|4|17.345332872976
2014-01-03|10038|3|17.072208620786
2014-01-02|10021|8|18.648124444614
2014-01-05|10046|5|15.989528268661
2014-01-04|10012|10|16.573632328129
2014-01-01|10007|1|14.481189700845
2014-01-02|10036|8|14.541424125506
2014-01-02|10037|5|11.55851762558
2014-01-02|10043|8|14.297982810065
2014-01-06|10031|2|17.032098558504
2014-01-01|10035|8|16.546945063198
2014-01-06|10006|8|14.630183994209
2014-01-02|10037|2|20.94373029521
2014-01-03|10050|7|19.502664464583
2014-01-06|10039|9|17.680206421014
2014-01-03|10014|9|22.420836521865
2014-01-05|10016|2|15.145244017824
2014-01-01|10045|6|16.616465149414
2014-01-05|10017|4|16.752627545976
2014-01-06|10009|5|15.842268669532
2014-01-04|10029|5|16.138052516332
2014-01-02|10001|1|17.338012175894
2014-01-04|10046|2|15.220126088838
2014-01-03|10027|7|17.73535077225
2014-01-06|10008|5|17.436351751404
2014-01-06|10019|2|22.808300207026
2014-01-06|10021|7|13.909802497831
2014-01-04|10003|1|16.856446233731
2014-01-05|10050|2|16.081009697633
2014-01-05|10020|3|21.151193687428
2014-01-04|10011|6|12.102291260354
2014-01-06|10020|10|14.54252476423
2014-01-05|10005|3|17.835238554588
2014-01-03|10045|7|15.567181139222
2014-01-01|10025|9|15.384127894711
2014-01-03|10009|4|17.487160256449
2014-01-03|10018|9|14.445441138883
2014-01-03|10025|7|11.751141843195
2014-01-01|10047|10|20.639246722158
2014-01-01|10045|1|16.47378784461
2014-01-03|10043|6|18.479871491135
2014-01-06|10003|10|16.160779968303
2014-01-05|10017|2|15.600191413722
2014-01-05|10003|1|20.978197986122
2014-01-05|10031|9|16.981683545405
2014-01-05|10016|10|15.741698888964
2014-01-05|10044|2|18.08210637213
2014-01-02|10009|9|21.812425764579
2014-01-03|10026|10|16.05355584959
2014-01-06|10045|5|17.927645589817
2014-01-05|10045|5|17.66053871583
2014-01-04|10036|2|14.788660811972
2014-01-03|10007|10|15.612044838168
2014-01-05|10025|4|15.122303885889
2014-01-03|10032|10|14.999232606279
2014-01-05|10032|1|20.112432169903
2014-01-06|10027|10|15.728791870099
2014-01-01|10042|6|15.061044335401
2014-01-01|10014|10|14.865131944002
2014-01-04|10011|8|16.978007495394
2014-01-01|10013|3|18.151067654286
2014-01-03|10024|10|13.096582142615
2014-01-05|10021|3|16.170352733811
2014-01-05|10008|4|18.246715050208
2014-01-05|10004|5|11.730450521563
2014-01-01|10006|6|16.264999527408
2014-01-01|10011|8|14.410486656873
2014-01-02|10010|4|12.436034670719
2014-01-02|10016|1|16.152128313434
2014-01-05|10009|5|20.846344227017
2014-01-04|10029|6|17.397657972633
2014-01-04|10036|3|16.697180800389
2014-01-01|10013|10|18.655184954819
2014-01-03|10009|7|16.54715662566
2014-01-05|10011|2|18.980384764096
2014-01-04|10027|5|18.289917157316
2014-01-04|10010|6|13.959528496961
2014-01-06|10035|7|15.996220805041
2014-01-06|10001|1|19.437885379115
2014-01-03|10011|4|14.937935646311
2014-01-01|10015|8|18.209112382085
2014-01-05|10025|8|18.202629308133
2014-01-06|10007|1|15.922999338282
2014-01-02|10027|8|17.134740130306
2014-01-02|10021|2|15.138870487512
2014-01-05|10042|9|16.844604669818
2014-01-02|10004|6|20.022252557487
2014-01-04|10037|6|15.975542190806
2014-01-05|10027|1|17.407568987344
2014-01-04|10048|10|23.333585125757
2014-01-01|10001|5|16.326234328174
2014-01-04|10004|3|12.39595875592
2014-01-01|10005|2|11.32219983267
2014-01-04|10009|8|15.065004477241
2014-01-01|10034|6|17.599121747947
2014-01-04|10015|10|19.612652017832
2014-01-06|10031|1|20.949094896105
2014-01-04|10004|1|19.462039276713
2014-01-01|10015|4|19.221484207894
2014-01-03|10008|7|20.863963146508
2014-01-03|10040|4|17.296895627828
2014-01-06|10002|9|16.456938636666
2014-01-04|10028|7|20.294039569643
2014-01-03|10039|10|14.722055757458
2014-01-05|10040|6|13.405506257425
2014-01-05|10028|2|14.478496965997
2014-01-02|10031|4|16.346681426068
2014-01-05|10050|9|18.459731371118
2014-01-02|10000|7|16.860218884683
2014-01-02|10036|9|20.96062515351
2014-01-04|10001|10|17.323812984406
2014-01-01|10000|6|18.154003952995
2014-01-02|10033|10|19.62570514381
2014-01-05|10022|2|14.537379827301
2014-01-05|10001|8|13.607120850727
2014-01-01|10039|3|15.135781599213
2014-01-02|10031|2|13.35917701648
2014-01-03|10047|7|11.942894134427
2014-01-06|10015|9|10.791077830171
2014-01-03|10030|4|20.085720849632
2014-01-01|10003|5|15.269805441566
2014-01-01|10026|7|14.366109212428
2014-01-06|10036|2|20.169151306176
2014-01-06|10015|1|15.348515993738
2014-01-03|10029|2|15.84182658175
2014-01-06|10041|6|17.204943457281
2014-01-05|10022|5|16.188626568344
2014-01-04|10000|1|17.023037871843
2014-01-06|10049|7|16.753039143867
2014-01-03|10047|2|13.635180007545
2014-01-04|10026|6|17.413496930903
2014-01-04|10013|9|16.320963670215
2014-01-03|10038|7|20.486822589905
2014-01-03|10036|2|17.633924870281
2014-01-02|10028|10|14.185355169834
2014-01-05|10003|7|21.633524183818
2014-01-01|10040|10|17.929037819938
2014-01-03|10001|10|19.779786489695
2014-01-03|10025|2|17.018589502082
2014-01-03|10001|1|17.491316568706
2014-01-06|10039|1|17.464297382106
2014-01-02|10008|6|18.617382749909
2014-01-06|10033|5|19.767360336082
2014-01-01|10011|2|15.475617862754
2014-01-06|10026|2|14.158920569986
2014-01-05|10023|5|20.778642445795
2014-01-04|10023|10|17.976919142075
2014-01-01|10027|9|17.179321197476
2014-01-06|10042|10|16.600287096498
2014-01-06|10038|6|19.8096575918
2014-01-02|10041|5|18.952084993769
2014-01-05|10016|7|19.091592236164
2014-01-03|10027|4|20.397398298852
2014-01-02|10006|3|14.416012710605
2014-01-05|10004|8|14.668562614593
2014-01-04|10042|4|18.234870106246
2014-01-03|10030|2|16.865532405976
2014-01-05|10027|7|16.234832023518
2014-01-03|10045|5|11.918781081839
2014-01-06|10027|4|17.726947295216
2014-01-01|10001|7|15.632838849961
2014-01-04|10003|6|18.928666084276
2014-01-06|10034|10|14.673386958605
2014-01-01|10003|6|20.9238159517
2014-01-02|10027|10|14.102744035922
2014-01-05|10027|10|12.073254078426
2014-01-04|10049|2|18.946924442676
2014-01-06|10047|4|16.771122212689
2014-01-04|10037|10|19.003485697242
2014-01-03|10013|9|15.866248815777
2014-01-05|10021|1|16.572887615105
2014-01-06|10043|5|16.121805864322
2014-01-01|10018|1|18.365155101762
2014-01-03|10031|8|18.374695402255
2014-01-02|10028|4|18.288380513572
2014-01-02|10019|4|18.232545530457
2014-01-02|10026|4|21.57590742913
2014-01-03|10007|5|11.81564326902
2014-01-03|10016|8|17.657862149229
2014-01-02|10022|4|13.442809246787
2014-01-01|10003|1|13.312405302155
2014-01-03|10032|9|17.706473189064
2014-01-06|10028|8|22.071387053055
2014-01-01|10017|3|15.128754803722
2014-01-05|10034|10|17.933977659409
2014-01-05|10048|3|16.822042391526
2014-01-06|10032|10|12.343704033242
2014-01-03|10020|10|12.968345379583
2014-01-05|10021|9|13.044930808179
2014-01-04|10038|4|21.765592872701
2014-01-04|10015|1|14.154928238307
2014-01-06|10003|7|13.005344241759
2014-01-01|10000|3|18.29513558925
2014-01-04|10010|5|18.086137824419
2014-01-05|10016|1|15.366825400125
2014-01-05|10034|1|14.697215130017
2014-01-02|10037|1|14.920155291248
2014-01-01|10016|9|17.857359482596
2014-01-04|10044|4|21.404924565046
2014-01-01|10020|7|17.658281979413
2014-01-02|10015|4|14.296886140501
2014-01-04|10006|7|12.402639690819
2014-01-06|10036|8|18.749629729597
